outcome,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_wald,delta_r2_interaction,p_interaction_wald
PRP T1 Accuracy (SOA 150),197,0.006521185087779102,0.015209910556743145,0.015432504739931519,0.04170055805563189,0.008688725468964043,0.6409058072712717,0.00022259418318837376,0.8360304633742144,0.026268053315700368,0.02396042829784788
PRP T1 Accuracy (SOA 300),197,0.029079221148658796,0.04019157165546383,0.041124176656419986,0.043416956793520534,0.011112350506805035,0.531088042906095,0.0009326050009561548,0.6677720552600154,0.0022927801371005474,0.5017342245118117
PRP T1 Accuracy (SOA 600),197,0.013599954470023934,0.03472354536790545,0.03537603594838701,0.03559879434762803,0.021123590897881517,0.2461809708202305,0.0006524905804815573,0.7203698092123225,0.0002227583992410187,0.8347210404292693
PRP T1 Accuracy (SOA 1200),197,0.01649637634056267,0.06763361551363545,0.07591906275680405,0.0759676984171892,0.05113723917307278,0.01674683971433298,0.008285447243168598,0.19340038930330414,4.8635660385154544e-05,0.9206573011578137
PRP RT1-RT2 Coupling (SOA 50),197,0.04760432681000759,0.0595883387337931,0.05978460786414341,0.06425968210040045,0.01198401192378551,0.48901333278340875,0.0001962691303503128,0.8423552105249391,0.004475074236257037,0.3429599025899861
PRP RT1-RT2 Coupling (SOA 150),197,0.006693876515429742,0.026894098770440023,0.03039778102123203,0.06313382811963852,0.02020022225501028,0.2686226390095723,0.0035036822507920062,0.40837322396183173,0.032736047098406496,0.010945213834781324
PRP RT1-RT2 Coupling (SOA 300),197,0.0004642816495006308,0.004551755266910207,0.004571112878071215,0.02221391854503285,0.004087473617409576,0.8531193470344867,1.9357611161008315e-05,0.9515941996747367,0.017642805666961636,0.06635638630283723
PRP RT1-RT2 Coupling (SOA 600),197,0.030264941721248495,0.05193467638013882,0.05583537601861499,0.11995537752317709,0.021669734658890327,0.2281782171369823,0.0039006996384761683,0.37674796606720473,0.0641200015045621,0.0002715541935047651
PRP RT1-RT2 Coupling (SOA 1200),197,0.005881022658174362,0.03778590990045794,0.053385873750356194,0.05376168613313581,0.031904887242283575,0.10020838173714423,0.015599963849898257,0.07841352289759992,0.0003758123827796167,0.7844004921288418
"PRP Ex-Gaussian mu (short, correct)",197,0.06782229217669555,0.08439571119624323,0.09139323546733058,0.10047607554483529,0.016573419019547675,0.32924783384354306,0.006997524271087352,0.2279147703794449,0.009082840077504706,0.16877137473675216
"PRP Ex-Gaussian sigma (short, correct)",197,0.04609382013390273,0.06390364479570154,0.07960956346253945,0.08620240012783642,0.017809824661798812,0.3068795063786164,0.015705918666837904,0.07334856269029538,0.006592836665296975,0.24438711635445032
"PRP Ex-Gaussian tau (short, correct)",197,0.007449655998554516,0.025874240354922695,0.029976095106358236,0.030428932494514505,0.01842458435636818,0.3095064662407606,0.004101854751435541,0.3712022141117648,0.0004528373881562686,0.7667114490585829
"PRP Ex-Gaussian mu (long, correct)",189,0.013994648122383158,0.04287074112355771,0.04446354996627255,0.050989794456262505,0.028876093001174552,0.14140614158687417,0.0015928088427148435,0.5824462876477051,0.006526244489989952,0.2660427022081827
"PRP Ex-Gaussian sigma (long, correct)",189,0.008118174395860489,0.04295118019339472,0.047600207278643336,0.05087680246582127,0.03483300579753423,0.08732789040090563,0.004649027085248614,0.34715760195163015,0.003276595187177933,0.4302835617008872
"PRP Ex-Gaussian tau (long, correct)",189,0.01857611434127293,0.04016918843244288,0.041199305434752365,0.04144310691103448,0.02159307409116995,0.2527072200915313,0.001030117002309483,0.658872403014295,0.0002438014762821128,0.8303520204174906
"PRP Ex-Gaussian mu (overall, correct)",197,0.05479798250908585,0.08344770993753059,0.0835393038562735,0.08671746000729952,0.028649727428444738,0.11687197871773258,9.1593918742916e-05,0.8905434126196473,0.0031781561510260126,0.4183910166817151
"PRP Ex-Gaussian sigma (overall, correct)",197,0.06648597549448598,0.08336878393620573,0.08340938286078314,0.0861865600172651,0.016882808441719743,0.3214129327557415,4.059892457741743e-05,0.927003341388407,0.002777177156481958,0.44946312857933335
"PRP Ex-Gaussian tau (overall, correct)",197,0.0015724572543501791,0.01595867240421389,0.018743976153504427,0.022080848188046898,0.014386215149863713,0.42691110360041873,0.0027853037492905353,0.46362141252365363,0.0033368720345424707,0.42294751357611016
PRP Ex-Gaussian mu (SOA 50),192,0.08795890563320996,0.12628554453656615,0.1262867194482925,0.13963018347882616,0.03832663890335619,0.045875744794274934,1.1749117263537556e-06,0.9874327836783567,0.013343464030533658,0.0928602937712372
PRP Ex-Gaussian sigma (SOA 50),192,0.042771649696946135,0.09153691109194984,0.09661716606933612,0.10902547299624121,0.0487652613950037,0.020801119181861744,0.005080254977386289,0.30906877142656936,0.012408306926905088,0.11114044385043029
PRP Ex-Gaussian tau (SOA 50),192,0.006966674658909544,0.04349745055352938,0.043696003153558594,0.043891149005442665,0.03653077589461984,0.07221517036262172,0.0001985526000292115,0.8448360143832259,0.00019514585188407096,0.8465528506999841
PRP Ex-Gaussian mu (SOA 150),190,0.039935439955317675,0.05543197159332314,0.061553067353376845,0.07262392455023203,0.015496531638005462,0.3912697327500891,0.0061210957600537075,0.27603429277536945,0.011070857196855188,0.14220833812139833
PRP Ex-Gaussian sigma (SOA 150),190,0.013599310558423339,0.022317503168718167,0.04212666884708505,0.04307892835812932,0.008718192610294828,0.6508229549552857,0.01980916567836688,0.0532612967676225,0.0009522595110442733,0.670920945238329
PRP Ex-Gaussian tau (SOA 150),190,0.007088268982532897,0.013591201566105382,0.016584878457660657,0.017119249985528162,0.006502932583572485,0.7500506884311811,0.0029936768915552747,0.4563961021586347,0.0005343715278675054,0.7534541779337597
PRP Ex-Gaussian mu (SOA 300),196,0.0573243487127616,0.10525195676874599,0.10596838793061902,0.11153526009965387,0.047927608055984394,0.019081882632417717,0.0007164311618730324,0.6975869596266703,0.005566872169034842,0.27916235860962313
PRP Ex-Gaussian sigma (SOA 300),196,0.01114108646308365,0.054042356040447936,0.05452739882952995,0.05877973532236547,0.04290126957736429,0.03758404920904129,0.00048504278908201304,0.7558518218423641,0.004252336492835518,0.3579132869340401
PRP Ex-Gaussian tau (SOA 300),196,0.016720981672042834,0.048671436158922554,0.04923904125309486,0.05013045465572863,0.03195045448687972,0.0982026550914437,0.0005676050941723076,0.7373140004746346,0.0008914134026337672,0.6749388025060615
PRP Ex-Gaussian mu (SOA 600),191,0.035629552125083674,0.05575149649326139,0.06443546766294694,0.07665245246615227,0.020121944368177713,0.2711878186583946,0.008683971169685556,0.19288901031220768,0.012216984803205322,0.12142270739224517
PRP Ex-Gaussian sigma (SOA 600),191,0.007950511793033521,0.013553134504177944,0.03214093137564966,0.0348452282597006,0.005602622711144423,0.7890162758290914,0.018587796871471718,0.061712839198681625,0.0027042968840509385,0.4748621253978179
PRP Ex-Gaussian tau (SOA 600),191,0.012090674801704338,0.03625619770577149,0.04387478601094996,0.044113062868926356,0.02416552290406715,0.20406318623835187,0.007618588305178475,0.2275075481972691,0.00023827685797639386,0.8311113542800721
PRP Ex-Gaussian mu (SOA 1200),191,0.010562053707922181,0.04309233239026666,0.043187549252071245,0.049052325502843885,0.03253027868234448,0.10222099030371856,9.521686180458122e-05,0.892509143502996,0.005864776250772641,0.2894708327486498
PRP Ex-Gaussian sigma (SOA 1200),191,0.006116208811374202,0.04058461212565856,0.0420171470260684,0.04328723819659375,0.03446840331428436,0.08781386349618968,0.001432534900409843,0.6005309833099389,0.0012700911705253448,0.6226794435651604
PRP Ex-Gaussian tau (SOA 1200),191,0.02075653927571286,0.03909621152273124,0.03931117654530891,0.040605132340808425,0.01833967224701838,0.31985173919956583,0.00021496502257767336,0.8394303135331801,0.001293955795499513,0.6199223617410792
"PRP Ex-Gaussian mu (SOA 50, correct)",188,0.08082832718558641,0.12394076378581464,0.12432437738029478,0.13598785279463277,0.04311243660022823,0.032554601116840394,0.00038361359448013665,0.7785808639360896,0.011663475414337987,0.12080025754392391
"PRP Ex-Gaussian sigma (SOA 50, correct)",188,0.024729308038673903,0.07930331873589147,0.08537335489482123,0.09517015496047687,0.05457401069721757,0.01470028882331276,0.006070036158929759,0.274532213016279,0.009796800065655642,0.16442470866830486
"PRP Ex-Gaussian tau (SOA 50, correct)",188,0.005326253732720776,0.04748598004122795,0.04765269610734035,0.04771404841188265,0.04215972630850717,0.04803924011964368,0.00016671606611240453,0.8589187121390494,6.135230454229479e-05,0.9143629909930743
"PRP Ex-Gaussian mu (SOA 150, correct)",186,0.034063713023312125,0.050163818397520266,0.05839458228649519,0.0686956674512833,0.01610010537420814,0.3864316725599523,0.008230763888974924,0.212614490444923,0.010301085164788115,0.16231255118236565
"PRP Ex-Gaussian sigma (SOA 150, correct)",186,0.011310551089106169,0.018657217476836463,0.05051226201677328,0.05080823694946368,0.007346666387730294,0.7181831646294543,0.031855044539936817,0.015223413777698916,0.00029597493269040154,0.8140201411253978
"PRP Ex-Gaussian tau (SOA 150, correct)",186,0.006569063437954825,0.01223550034452714,0.01953475057129761,0.019596119929067513,0.005666436906572314,0.7933899043003966,0.007299250226770471,0.24988244811268764,6.13693577699026e-05,0.9160534255290126
"PRP Ex-Gaussian mu (SOA 300, correct)",193,0.05164777061419146,0.09681153357596939,0.09729736384549659,0.10590791046603765,0.04516376296177793,0.027375800555679498,0.00048583026952719877,0.7520592774215824,0.00861054662054106,0.18358829994073966
"PRP Ex-Gaussian sigma (SOA 300, correct)",193,0.010825207167065032,0.05187177336412829,0.052592339343928596,0.059537308354347784,0.04104656619706326,0.04713313982787452,0.0007205659798003028,0.7072573217636038,0.006944969010419189,0.243977223107021
"PRP Ex-Gaussian tau (SOA 300, correct)",193,0.01631374897315918,0.04959826731155159,0.05033209714509557,0.050332792807968096,0.03328451833839241,0.09149119901881785,0.0007338298335439752,0.7050366463123112,6.956628725296454e-07,0.9907243815863728
"PRP Ex-Gaussian mu (SOA 600, correct)",189,0.03496549331767229,0.05473745005290909,0.06423187805546016,0.07646631943507554,0.019771956735236795,0.28404695420766446,0.00949442800255107,0.1758614379120624,0.01223444137961538,0.12325399696263768
"PRP Ex-Gaussian sigma (SOA 600, correct)",189,0.006864108417941828,0.013682549773626818,0.03774117697375223,0.04301517797985743,0.00681844135568499,0.7376591787543363,0.024058627200125415,0.03425063929771357,0.0052740010061052,0.3192490685122331
"PRP Ex-Gaussian tau (SOA 600, correct)",189,0.011291266992992988,0.03375517279006479,0.04380551351324935,0.04391513667185942,0.022463905797071804,0.23894078426316173,0.010050340723184559,0.16832919724826537,0.00010962315861007266,0.8856136716195496
"PRP Ex-Gaussian mu (SOA 1200, correct)",189,0.013994648122383158,0.04287074112355771,0.04446354996627255,0.050989794456262505,0.028876093001174552,0.14140614158687417,0.0015928088427148435,0.5824462876477051,0.006526244489989952,0.2660427022081827
"PRP Ex-Gaussian sigma (SOA 1200, correct)",189,0.008118174395860489,0.04295118019339472,0.047600207278643336,0.05087680246582127,0.03483300579753423,0.08732789040090563,0.004649027085248614,0.34715760195163015,0.003276595187177933,0.4302835617008872
"PRP Ex-Gaussian tau (SOA 1200, correct)",189,0.01857611434127293,0.04016918843244288,0.041199305434752365,0.04144310691103448,0.02159307409116995,0.2527072200915313,0.001030117002309483,0.658872403014295,0.0002438014762821128,0.8303520204174906
"PRP Delta Plot Slope (Bottleneck, correct)",188,0.002421765870243342,0.010813040656021733,0.01959315177404186,0.019733268831987227,0.008391274785778391,0.6727015888073558,0.008780111118020129,0.20459076550392097,0.00014011705794536589,0.8727443267239358
PRP Vincentile Bottleneck p10 (correct),188,0.10023080041239163,0.1041288095383518,0.10531083183184631,0.11190509261557047,0.003898009125960167,0.8512973089702663,0.0011820222934945113,0.6254280022109335,0.00659426078372416,0.24917868462655363
PRP Vincentile Bottleneck p30 (correct),188,0.11110565234719805,0.1189128634714468,0.12095267017867162,0.1404314137685534,0.0078072111242487585,0.6571300437030457,0.0020398067072248116,0.5177553958643475,0.019478743589881775,0.044902588007360134
PRP Vincentile Bottleneck p50 (correct),188,0.10376852364489109,0.11640616935418002,0.12537449093617126,0.1385464563110761,0.012637645709288936,0.4589463889957984,0.008968321581991234,0.17478514116578658,0.013171965374904837,0.09885779163602121
PRP Vincentile Bottleneck p70 (correct),188,0.05803566050298137,0.06496527382837569,0.0904400446167355,0.10895189802569316,0.006929613325394324,0.717880272494623,0.025474770788359802,0.02555383787820271,0.018511853408957668,0.05470675864710347
PRP Vincentile Bottleneck p90 (correct),188,0.029149358938296288,0.035366409703400326,0.0475328590311076,0.04867397873765922,0.006217050765104037,0.7596247847545403,0.012166449327707274,0.13012172608765227,0.0011411197065516188,0.6427350802712635
PRP Shape Linear Slope,197,0.09144028260333148,0.09452061961151692,0.10285303204223573,0.11660990760594403,0.003080337008185441,0.8848148974011686,0.008332412430718805,0.18563783716938206,0.013756875563708304,0.0878751167890118
PRP Shape Linear Intercept,197,0.09503859563161143,0.10752946963312027,0.10924584447133967,0.12328049289368515,0.012490874001508834,0.44679291617525607,0.0017163748382194033,0.5458560165597457,0.014034648422345475,0.08359116792382122
PRP Shape Linear R-squared,197,0.05562268671326909,0.06171294138932282,0.06219178834868766,0.0625957747899305,0.00609025467605373,0.7436743645700816,0.00047884695936484256,0.7557837864468503,0.0004039864412428429,0.7756518037113174
PRP Shape Exp Amplitude,197,0.09694830673856769,0.1037657505727424,0.10479168393510918,0.11675993485868175,0.006817443834174708,0.6935846451576106,0.0010259333623667821,0.6412979387868345,0.011968250923572565,0.11119780058675559
PRP Shape Exp Decay Rate,197,0.0408443579127028,0.05162362276014276,0.05200725021782182,0.05279163340025117,0.010779264847439962,0.5390146338468468,0.0003836274576790588,0.7818613815435826,0.000784383182429349,0.692835584536486
PRP Shape Exp Asymptote,197,0.030023457410097376,0.06042079229413733,0.060510580705696704,0.060604509112720084,0.03039733488403995,0.10697403793079216,8.978841155937722e-05,0.8929491827990991,9.392840702338034e-05,0.890806339667415
PRP Shape Exp R-squared,197,0.006188140544997056,0.007981037549330106,0.016261288834283794,0.020480814628208055,0.0017928970043330494,0.9511990756576348,0.008280251284953688,0.20755800410897937,0.004219525793924261,0.3680401653565881
PRP Shape Recovery Half-life,197,0.03823106324798198,0.05752947381925855,0.06173947288033044,0.06371120362090732,0.01929841057127657,0.2745378387491929,0.00420999906107189,0.357007291831799,0.0019717307405768825,0.5288782684067019
PRP Shape Bottleneck (Short-Long),197,0.07933055382049514,0.08048378501073783,0.08995334358524443,0.10728070931638511,0.0011532311902426873,0.9708835502710627,0.009469558574506598,0.1613338459858572,0.017327365731140687,0.05696232695598933
PRP Shape Exp Better Fit,197,0.0017139391451915786,0.016891261794821366,0.017272494498923652,0.01911746531036418,0.015177322649629787,0.40194813257237205,0.0003812327041022856,0.7863082305638575,0.0018449708114405272,0.5517319583491588
PRP Shape SOA Count,197,-inf,-inf,-inf,-inf,,1.5801841019776677e-30,,0.7821592431290416,,0.5110402214051388
WCST Total Errors,197,0.0012323224830987911,0.00438083582890314,0.006175032412506942,0.012121327128187587,0.003148513345804349,0.8953707286469128,0.001794196583603802,0.5587887926483832,0.0059462947156806445,0.2875122603045623
WCST Error Rate,197,0.003733954622802016,0.006476168285944106,0.0088634340537328,0.016741014956006883,0.00274221366314209,0.9127370910018727,0.0023872657677886933,0.499553219898214,0.007877580902274084,0.22002674508791134
WCST Perseverative Errors (trial-derived),197,0.0005651716069298152,0.028569761325435428,0.028727383220359615,0.028728372777375277,0.028004589718505613,0.14212099365340672,0.000157621894924187,0.8607983820849043,9.895570156626121e-07,0.9889431211461397
WCST Perseverative Error Rate (trial-derived),197,0.0022551151733318786,0.0344507128099254,0.034490472991888566,0.03449051836377959,0.03219559763659352,0.0987021509955256,3.976018196316655e-05,0.9296081616219352,4.537189102205019e-08,0.9976252875695171
WCST Non-Perseverative Errors,197,0.0009244714618308336,0.024469143825033957,0.02668934194781758,0.03746266565317302,0.023544672363203123,0.206395226678834,0.002220198122783623,0.5111198284593642,0.010773323705355442,0.14748197883830466
WCST Perseverative Responses (trial-derived),197,0.0013291132313281162,0.043883758833741626,0.04444880283111585,0.04594305383347341,0.04255464560241351,0.0395032369857429,0.0005650439973742261,0.7378516081767384,0.0014942510023575606,0.5870339136801335
WCST Perseverative Response Percent (trial-derived),197,0.0017107051392764028,0.05992873151902167,0.059959272637187144,0.06201997824637706,0.05821802637974527,0.009279743056325928,3.054111816547245e-05,0.9374588903378223,0.0020607056091899167,0.5201103035858907
WCST PR Ratio among Errors,196,0.0017176754295400443,0.008929003504339783,0.017337277363196568,0.018876894327210847,0.007211328074799739,0.7099694938108017,0.008408273858856785,0.205045046554986,0.0015396169640142787,0.587666721338806
WCST NPE Ratio among Errors,196,0.0017176754295402663,0.008929003504340116,0.017337277363196568,0.01887689432721118,0.00721132807479985,0.709969493810797,0.008408273858856452,0.2050450465549962,0.0015396169640146118,0.587666721338806
WCST PE Run Length Mean,197,0.03833374505764375,0.05989519443575064,0.0629682120484717,0.06334091321433544,0.02156144937810689,0.22678351432733754,0.003073017612721052,0.43087809254615705,0.00037270116586374247,0.7842046849016493
WCST PE Run Length Max,197,0.011557411883443947,0.023688429312390236,0.0272407973652663,0.027246409803898808,0.012131017428946289,0.5002255858776142,0.003552368052876065,0.40590344764501796,5.612438632507377e-06,0.9736917753199246
WCST PR Run Length Mean,197,0.006930733148412416,0.016245980549659422,0.01738542808488186,0.01950650192840575,0.009315247401247007,0.6138944880509138,0.0011394475352224376,0.6393302297083574,0.0021210738435238907,0.5233237771522388
WCST PR Run Length Max,197,0.000313058534746502,0.006335005350865952,0.007515159663875393,0.007761173146238032,0.00602194681611945,0.7633241998508065,0.0011801543130094405,0.6351063026864083,0.0002460134823626392,0.8288531190742439
WCST PE Cluster Rate,193,0.008822832501958477,0.03265493653326157,0.03320754846300633,0.03428620804449323,0.023832104031303092,0.20671067606320956,0.0005526119297447618,0.7447441245631539,0.001078659581486896,0.6499492286373156
WCST Trials to First Category,197,0.0007160703311301919,0.04672832493661494,0.05770653467854436,0.060803983766464564,0.04601225460548475,0.028934346337305322,0.010978209741929423,0.1384569522135604,0.003097449087920201,0.4308062643488203
WCST Categories Completed,197,0.00018607613806753687,0.03952548364537134,0.040019089506683425,0.048694178847759395,0.0393394075073038,0.05294262939927261,0.0004936058613120853,0.7549565203038715,0.00867508934107597,0.19083277854687933
WCST Trials per Category Mean,197,0.0010850757745259898,0.06889594716797953,0.0699635841943399,0.09177010666919494,0.06781087139345354,0.003737110324148816,0.0010676370263603685,0.6410182516174043,0.02180652247485504,0.034445977502936015
WCST Trials per Category SD,197,0.001645599126347208,0.01431748215342954,0.014433499138269523,0.014666149634289138,0.012671883027082331,0.4850919865780794,0.0001160169848399839,0.8812760572759466,0.00023265049601961518,0.8329218984861168
WCST Delta Trials (First3-Last3),181,0.011776467508677446,0.033735986781292304,0.03378238962285285,0.03514252734805168,0.021959519272614858,0.2676018428526049,4.640284156054442e-05,0.9272693391237312,0.001360137725198829,0.622048268372714
WCST Learning Slope (Trials),196,0.010571895764423744,0.027875811523841665,0.03146571065102899,0.031903650756790025,0.01730391575941792,0.33923391916839624,0.0035898991271873237,0.4036614647143847,0.0004379401057610366,0.7708937366657795
WCST RT Slope within Category,197,0.0011424125907176785,0.0034647442502320214,0.0440063228395553,0.04758512999563547,0.002322331659514343,0.9306374307227393,0.04054157858932328,0.005024374641740307,0.003578807156080166,0.40044627278505796
WCST Accuracy Slope within Category,197,0.011130090430414796,0.03313974458621338,0.038141829253467985,0.038431323822425645,0.022009654155798586,0.22983930636867575,0.005002084667254603,0.32147549739362125,0.00028949456895766,0.8117208421034473
WCST RT Jump at Switch,196,0.004571644413664089,0.005277922006034386,0.007545128308536708,0.008109990927564037,0.0007062775923702969,0.9873004446426499,0.0022672063025023226,0.5119261132470116,0.0005648626190273287,0.7438776466422148
WCST DFA Alpha (correct),197,0.009336970406001677,0.018388729744891696,0.02417306111548556,0.029067081433902242,0.00905175933889002,0.6241655955745475,0.005784331370593865,0.28992421203839247,0.004894020318416681,0.33029052383071156
WCST Lag-1 Autocorr (correct),197,0.03321710212943407,0.04189675913453894,0.0456190686445721,0.04947213810323292,0.008679657005104868,0.6309447086740696,0.0037223095100331616,0.3904114744312036,0.0038530694586608183,0.3825271988405804
WCST Slow Run Mean (correct),197,0.012557269447070363,0.02862501311512633,0.051700404736210515,0.06099841696533437,0.016067743668055967,0.37028888868191323,0.023075391621084185,0.03280326350750013,0.009298012229123853,0.17292972877453877
WCST Slow Run Max (correct),197,0.011414291063358228,0.017445587802956797,0.017590693373165656,0.018849067179987467,0.006031296739598568,0.759751613912711,0.00014510557020885884,0.8671372770589547,0.0012583738068218109,0.6230482613051983
WCST Fast Run Mean (correct),197,0.015117682347918437,0.031255842447176385,0.0575358699806966,0.06598349162563266,0.016138160099257948,0.3670447788797467,0.02628002753352021,0.022433976830404215,0.008447621644936065,0.19265250455983748
WCST Fast Run Max (correct),197,0.016682412745761765,0.02101894776976021,0.02168820024335627,0.021805170905925486,0.004336535023998445,0.8383401639638682,0.0006692524735960603,0.7188564388252571,0.00011697066256921573,0.8806615679430758
WCST Failure to Maintain Set,197,0.00190004220962936,0.00934511193290155,0.011166560917547419,0.01126226244239803,0.007445069723272191,0.6976339397608239,0.0018214489846458681,0.5548257390477387,9.570152485061101e-05,0.8925550758105922
WCST Trials to Rule Reacquisition,195,0.007691777026508584,0.03232794078719914,0.03273101803911771,0.03704331772644276,0.024636163760690555,0.189910655676701,0.000403077251918571,0.7798636598382884,0.00431229968732505,0.3613139422637882
WCST CLR Count,197,0.008782791841976167,0.03897061218281628,0.04288012963716159,0.05827570979735808,0.03018782034084011,0.11542853926493508,0.003909517454345313,0.37945355544983383,0.015395580160196487,0.08040207069353293
WCST CLR Percent,197,0.0022447807461521974,0.005321305231678064,0.010466397465306754,0.017273686157485924,0.0030765244855258667,0.898400938975543,0.00514509223362869,0.32151849659949294,0.00680728869217917,0.2539880059555199
WCST Learning-to-Learn Heaton CLR Delta,197,0.00553654128870662,0.010185946752566566,0.011580397194012049,0.013264555681105406,0.004649405463859946,0.8260524088025216,0.0013944504414454828,0.6052453429088884,0.0016841584870933568,0.5707324561535796
WCST Learning Efficiency Delta Trials,197,0.021290150133802865,0.03933652264873744,0.041504090090756396,0.04340028186424594,0.018046372514934572,0.3125581032016148,0.0021675674420189583,0.5129433617043175,0.0018961917734895417,0.5412216618859309
WCST Trials to First Conceptual Response,197,0.004022594593239726,0.01786551437573236,0.04003594551154088,0.044432640346047325,0.013842919782492635,0.44359022269991955,0.02217043113580852,0.037517192320649075,0.004396694834506443,0.3522517665926642
WCST Trials to First Conceptual Response (0),197,0.0040225945932396145,0.01786551437573236,0.04003594551154088,0.04443264034604699,0.013842919782492746,0.44359022269991555,0.02217043113580852,0.037517192320649075,0.00439669483450611,0.3522517665926642
WCST Delta CLR Percent (First3-Last3),191,0.005226232836771261,0.014189814472867712,0.014366720694632629,0.017791372413403783,0.008963581636096452,0.6416031388339578,0.00017690622176491644,0.8559959244284009,0.0034246517187711545,0.42544845142738397
WCST Learning Slope CLR Percent,191,0.0006890653766969956,0.01618486493932958,0.016217004583151007,0.016286707750511775,0.015495799562632584,0.40746729007527926,3.21396438214272e-05,0.9382847506375848,6.970316736076843e-05,0.9094639723515529
WCST HMM Lapse Dwell Mean,197,0.021509143028221267,0.021926781086206604,0.021932255319123573,0.025265403752483095,0.0004176380579853367,0.993933395451526,5.474232916968802e-06,0.9740196367422395,0.003333148433359523,0.4224508014689279
WCST HMM Focus Dwell Mean,197,0.006386671152025625,0.0246106804022298,0.0295450489366319,0.029803589474350356,0.018224009250204176,0.3149846398037007,0.0049343685344021004,0.3269115252460546,0.00025854053771845464,0.8226713980376824
WCST HMM Long Lapse Episode Rate,197,0.003144592259214596,0.010498445591739847,0.02711132254015758,0.027580634810404847,0.007353853332525251,0.7013369177251094,0.016612876948417732,0.07325325804524234,0.0004693122702472685,0.762969242220704
WCST HMM Lapse RT SD,197,0.01017933469178156,0.015677051905498063,0.033124434185766716,0.03365393483541146,0.005497717213716502,0.785143077466191,0.017447382280268653,0.0656292470134497,0.000529500649644743,0.7479532474223236
WCST HMM Focus RT SD,197,0.0015519793664623416,0.02292327278218964,0.037445915693244736,0.04379663236011233,0.0213712934157273,0.2463874531577069,0.014522642911055095,0.09207203997521543,0.006350716666867595,0.2639715553552812
WCST HMM State Entropy,197,0.004865143637726388,0.020651341124041434,0.036464429522998665,0.03652464637349129,0.015786197486315046,0.3821400654468512,0.01581308839895723,0.07902883323182822,6.02168504926226e-05,0.9135676389644192
WCST Slow-State Probability (Baseline),197,0.005549249862082051,0.02022406612284333,0.036610901112824945,0.03672348637268685,0.014674816260761281,0.415830679594705,0.016386834989981613,0.07380822918321994,0.00011258525986190815,0.8820068370234496
WCST Slow-State Prob (Post-Error),196,0.0029153892554328875,0.016808975882770416,0.0427386352473248,0.04274196477981329,0.013893586627337529,0.4448161427257119,0.02592965936455438,0.02479594852780446,3.3295324884941024e-06,0.9796262483823193
WCST Slow-State Prob Delta (Post-Error),196,0.001891555909890985,0.012503485779602141,0.03518082290601665,0.035245003512273776,0.010611929869711156,0.5649209041178069,0.02267733712641451,0.03637751338522772,6.418060625712485e-05,0.9110746557213059
WCST Slow-State Prob (Stable),197,0.002031199155240193,0.011195532948045761,0.02100216650270481,0.02140470596702282,0.009164333792805568,0.6222184933763754,0.00980663355465905,0.16933842280557793,0.000402539464318008,0.7806830553125872
WCST Slow-State Prob Delta (Stable),197,0.008286817191652252,0.020221572149711098,0.02915870315837521,0.030808245019107505,0.011934754958058846,0.5089739171927193,0.008937131008664112,0.18758526848892215,0.0016495418607322954,0.5712766037736574
WCST Slow-State Prob (Shift k0),196,0.026886130242979145,0.042736787476025606,0.07772407031367357,0.07773343635942054,0.01585065723304646,0.3722345695186903,0.03498728283764796,0.008066365876481256,9.366045746972418e-06,0.9651941324111941
WCST Slow-State Prob (Shift k1),196,0.0013411569263050982,0.013027097884765526,0.02358339272863741,0.023862688746168037,0.011685940958460428,0.5236670875737723,0.010556294843871883,0.1545256578531056,0.00027929601753062805,0.8168450953469332
WCST Slow-State Prob (Shift k2),195,0.0013629699781962934,0.007738745823521409,0.009238109101983305,0.013419186408496597,0.006375775845325116,0.7497135810646248,0.001499363278461896,0.5943912440683685,0.004181077306513292,0.3744902834025301
WCST Slow-State Prob (Shift k3),195,0.007714409329515837,0.013846284339229409,0.02581320855114022,0.026429779478914783,0.006131875009713572,0.7590907673860153,0.011966924211910812,0.13027410355938346,0.0006165709277745623,0.7311315258955113
WCST Slow-State Prob (Shift k4),195,0.0033316239402484404,0.0075733201210557155,0.011250429675710882,0.023183590597769754,0.004241696180807275,0.8475037703142428,0.003677109554655167,0.40412675828741906,0.011933160922058872,0.13236337985605395
WCST Slow-State Prob (Shift k5),195,0.0005219860826467526,0.005679303371914468,0.009733481509350717,0.009777714515441183,0.0051573172892677155,0.8060073179579625,0.0040541781374362484,0.3814366819264312,4.42330060904661e-05,0.9272756871769959
WCST Slow-State Prob Delta (Shift k0),196,0.02534611558794575,0.03362425833192273,0.04883532895836129,0.04889645613313909,0.00827814274397698,0.6537585228760124,0.015211070626438561,0.08374541474911427,6.11271747777975e-05,0.9125889710797669
WCST Slow-State Prob Delta (Shift k1),196,0.003950095625523398,0.01230565240110093,0.015930204001407322,0.01672796036959545,0.008355556775577533,0.6583077616928426,0.0036245516003063916,0.4051405365119841,0.0007977563681881294,0.6965716885324285
WCST Slow-State Prob Delta (Shift k2),195,0.007360176171336774,0.010934385442656236,0.011999067797230367,0.020948687314724435,0.0035742092713194618,0.8770634331066488,0.0010646823545741313,0.653155971663255,0.008949619517494067,0.19266996781053325
